fileName,qp,frames,bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR
BasketballPass_lowdelay,27,32,359.1,38.2147,42.2548,41.4254,39.0551
BasketballPass_lowdelay,22,32,772.35,42.2223,44.7,44.5244,42.8485
BasketballPass_lowdelay,37,32,92.5,31.94,38.0466,37.2692,33.0964
BasketballPass_lowdelay,32,32,178.8125,34.8148,39.9749,39.082,35.8263
