fileName,qp,frames,bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR
BasketballPass_intra,37,32,865.4125,33.5672,38.0843,37.9644,34.6112
BasketballPass_intra,32,32,1588.175,36.685,39.7162,39.7112,37.4795
BasketballPass_intra,22,32,4871.6125,43.6052,45.8037,46.168,44.2621
BasketballPass_intra,27,32,2856.4125,40.0951,42.527,42.6565,40.7782
