fileName,qp,frames,bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR
BasketballPass_randomaccess,37,32,91.9125,32.6636,38.5464,37.7185,33.7877
BasketballPass_randomaccess,22,32,657.15,42.4877,45.8729,45.3542,43.2411
BasketballPass_randomaccess,32,32,169.6625,35.4506,40.8172,39.755,36.4768
BasketballPass_randomaccess,27,32,329.3875,38.7982,43.1844,42.2706,39.6809
